Word,Word,Word,Word,Word,Difficulty_total,Difficulty_total,Difficulty_total,Difficulty_total,Difficulty_total
AFRIKAANS LANGUAGE MONUMENT,UNITED NATIONS,WALT DISNEY,SEPTEMBER 11,SOCIOLOGY,8.0,8.0,8.0,8.0,8.0
FAUNA AND FLORA,GAUTENG,VENUS,MECHANICAL KEYBOARD,FABLE,8.0,8.0,8.0,8.0,8.0
FOSCHINI,EMPIRE STATE BUILDING,THE SHAH ,THE FAULT IN OUR STARS,TOKYO,8.0,8.0,8.0,8.0,8.0
TIM COOK,GAYTON MCKENZIE,NAKED MOLE-RAT,CHAD,PROJECTOR,8.0,8.0,8.0,8.0,8.0
NAKED INSURANCE,COBALT,FRENCH REVOLUTION,RAINFOREST,THE ZAMBEZI RIVER,8.0,8.0,8.0,8.0,8.0
MOTHER'S DAY,KUDU,TORTOISE,MASSMART,CAPE TOWN HARBOUR,8.0,8.0,8.0,8.0,8.0
MAGNUM OPUS,LONDON,P.W. BOTHA,DNA,GOOGLE GLASSES,8.0,8.0,8.0,8.0,8.0
WORKERS’ DAY,OSLO,TWELFTH NIGHT,WATER CYCLE,QUEENSTOWN,8.0,8.0,8.0,8.0,8.0
TUTANKHAMEN,BRAAI DAY,ANGLO AMERICAN,JOHANNESBURG,ROME,8.0,8.0,8.0,8.0,8.0
NASPERS,PRAYING MANTIS,IDI AMIN,MICHELLE OBAMA,KILLER WHALE,8.0,8.0,8.0,8.0,8.0
HANUKKAH,HELIUM,LYNX,LOS ANGELES,CARACAL,8.0,8.0,8.0,8.0,8.0
TOUCH TYPING,QATAR AIRWAYS,FRACTIONS,MINNIE MOUSE,KING OF THE AIR,8.0,8.0,8.0,8.0,8.0
STEPHEN KING,VENEZUELA,BMW,LAGOON,WHATSAPP,8.0,8.0,8.0,8.0,8.0
ARTIFICIAL INTELLIGENCE,FIRST NATIONAL BANK,NVIDIA ,SOCRATES,THE FRENCH OPEN,8.0,8.0,8.0,8.0,8.0
HIPPOPOTAMUS,THE GREAT TREK ,THE OKTOBERFEST,MONTENEGRO,LOVE LANGUAGES,8.0,8.0,8.0,8.0,8.0
QUANTUM COMPUTING,THE MOON LANDING,SWISS ARMY KNIFE,CALCULUS,KWAZULU-NATAL,8.0,8.0,8.0,8.0,8.0
THE LOUVRE,TRAPEZIUM,UNTAMED,INTEL,PENICILLIN,8.0,8.0,8.0,8.0,8.0
"SUGAR, SPICE AND EVERYTHING NICE",DAVID MABUZA,MOLE,NITROGEN,RNA,8.0,8.0,8.0,8.0,8.0
US ROUTE 66,APPLE WATCH,SEOUL,MANATEE,WINSTON CHURCHILL,8.0,8.0,8.0,8.0,8.0
PYTHAGOREAN THEOREM,ROBERT MUGABE,OUTLIERS,ROMAN EMPIRE,THE WINDY CITY,8.0,8.0,8.0,8.0,8.0
NEW YEAR'S EVE,THE TAJ MAHAL,MORSE CODE,ANDON CORD,SANDMAN,8.0,8.0,8.0,8.0,8.0
LACTOSE INTOLERANT,VIRUS,ALGORITHM,PRIDE AND PREJUDICE,MAHATMA GANDHI,8.0,8.0,8.0,8.0,8.0
THE DA,PABLO PICASSO,TOMORROWLAND,SAUDI ARABIA,SOMALIA,8.0,8.0,8.0,8.0,8.0
KINDLE,HERMANUS WHALE FESTIVAL,RAM,BUCKINGHAM PALACE,BEETLE,8.0,8.0,8.0,8.0,8.0
ABACUS,BASTILLE DAY,MULTIPLICATION,LIGER,WESTERN CAPE,8.0,8.0,8.0,8.0,8.0
MALCOLM GLADWELL,PYRAMIDS,"THE LION, THE WITCH AND THE WARDROBE",PRAGUE,HONEY BADGER,8.0,8.0,8.0,8.0,8.0
Y2K,CLIFTON,ALFRED NOBEL,TURKEY,YOUTH DAY,8.0,8.0,8.0,8.0,8.0
XI JINPING,SOWETO UPRISING,STATUE OF LIBERTY,TANZANIA,BILL GATES,8.0,8.0,8.0,8.0,8.0
VACCINE,TATTOOIST OF AUSCHWITZ,DAILY SUN,ANTIBIOTICS,DURBAN JULY,8.0,8.0,8.0,8.0,8.0
KRYPTON,THERMODYNAMICS,SHOEBILL,UNIVERSITY OF THE WESTERN CAPE,ARGENTINA,8.0,8.0,8.0,8.0,8.0
NOKIA ,OSAKA,UNITED KINGDOM,SCELETIUM,HUNGER GAMES,8.0,8.0,8.0,8.0,8.0
SUN INTERNATIONAL,MOSCOW,MAGNA CARTA,ELECTROMAGNETISM,THE NIAGARA FALLS,8.0,8.0,8.0,8.0,8.0
CARBON,PARIS,CHEMOTHERAPY,AHMED KATHRADA,CASUAL DAY,8.0,8.0,8.0,8.0,8.0
BORIS JOHNSON,ANTHROPOLOGY,TITANIC,A CLOCKWORK ORANGE,MICROSOFT TEAMS,8.0,8.0,8.0,8.0,8.0
UMHLANGA ROCKS,PATRICIA DE LILLE,WIFI,SISTINE CHAPEL,CAPE COLONY,8.0,8.0,8.0,8.0,8.0
NATO,RIO CARNIVAL,THE LONDON EYE,O.R. TAMBO INTERNATIONAL AIRPORT,PERKS OF BEING A WALLFLOWER,8.0,8.0,8.0,8.0,8.0
ERAGON,BETWEEN TWO WORLDS ,CAPE TOWN,SPAIN,PINE TREE,8.0,8.0,8.0,8.0,8.0
IMAM HARON,PRINCE WILLIAM,AIR FRYER,COLD WAR,THE MIDNIGHT LIBRARY,8.0,8.0,8.0,8.0,8.0
JOHANN RUPERT,NELSON MANDELA,UFO,HENDRICK VERWOERD,NSFAS,8.0,8.0,8.0,8.0,8.0
BARBIE AND KEN,WIKIPEDIA,MELBOURNE,MASSACHUSETTS,AFRICAN WORMWOOD,8.0,8.0,8.0,8.0,8.0
THE PYRAMIDS,TREATY OF VERSAILLES,INDONESIA,ZINC,BUCHU,8.0,8.0,8.0,8.0,8.0
THE WRIGHT BROTHERS,GOLD RUSH,MOUNT EVEREST,BUENOS AIRES,HERITAGE DAY ,8.0,8.0,8.0,8.0,8.0
EMBRYO,PERU,MARIE CURIE,SQUARE,BURNING MAN,8.0,8.0,8.0,8.0,8.0
VICTORIA FALLS,NORWAY,INDUSTRIAL REVOLUTION,HIGGS BOSON,SAPIENS,8.0,8.0,8.0,8.0,8.0
FIRSTRAND,ROLEX,COMPLEX NUMBERS,PHOTOSYNTHESIS,ALCHEMIST,8.0,8.0,8.0,8.0,8.0
FRACTALS,ATHENS,GOLDEN DISH,THE INDIAN OCEAN,GIRAFFE,8.0,8.0,8.0,8.0,8.0
GREECE,ARMADILLO,NETCARE,COVID-19,THE SERENGETI,8.0,8.0,8.0,8.0,8.0
TREVOR MANUEL,MTN,APARTHEID,GABORONE,BLACKBERRY,8.0,8.0,8.0,8.0,8.0
EID ,POCONO MOUNTAINS,RUNOFF,OCTAGON,SHARPEVILLE,8.0,8.0,8.0,8.0,8.0
GREAT EXPECTATIONS,LAST CHRISTMAS,JIMI HENDRIX,THE LIMPOPO RIVER,VINCENT VAN GOGH,8.0,8.0,8.0,8.0,8.0
THE SUBTLE ART OF NOT GIVING A F*CK,5G,MOTHERBOARD,PORTUGAL,HIT THE NAIL ON THE HEAD,8.0,8.0,8.0,8.0,8.0
SCHABIR SHAIK,DOWN SECOND AVENUE,THE BIG HOLE ,SNOW LEOPARD,AVALANCHE,8.0,8.0,8.0,8.0,8.0
KLEIN KAROO,TONY BLAIR,HOLOGRAM,CHARLOTTE'S WEB,CHROMOSOME,8.0,8.0,8.0,8.0,8.0
KALEIDOSCOPE,BIOTECHNOLOGY,MOBY DICK,ERITREA,MEOW,8.0,8.0,8.0,8.0,8.0
RHOMBUS,FRANKENSTEIN,"STOP, DROP, ROLL",ARISTOTLE,FRANSCHHOEK,8.0,8.0,8.0,8.0,8.0
MZOLI'S,IDRIS ELBA,MOTHER TERESA,RING LIGHT,CORAL REEF,8.0,8.0,8.0,8.0,8.0
WAR AND PEACE,PAKISTAN,PENNSYLVANIA,THE CRICKET WORLD CUP,MUAMMAR GADDAFI,8.0,8.0,8.0,8.0,8.0
PEACOCK,STARLINK,ALPHABET,MALDIVES,PRESSURE COOKER,8.0,8.0,8.0,8.0,8.0
LUNAR NEW YEAR,ROBSON WALTON,TAJ MAHAL,GROUP AREAS ACT,PRECIPITATION,8.0,8.0,8.0,8.0,8.0
CASTLE,BLACK DEATH,SWITZERLAND,V&A WATERFRONT,ALEXANDER FLEMING,8.0,8.0,8.0,8.0,8.0
FAHRENHEIT 451,SAND DUNE,ACKERMANS,PAM GOLDING,NEW YORK,8.0,8.0,8.0,8.0,8.0
AERODYNAMICS,SAMSUNG,VLADIMIR LENIN,GERMANY,GRILLERS,8.0,8.0,8.0,8.0,8.0
NEIL ARMSTRONG,CUMULUS CLOUDS,RENAULT,KITE RUNNER,MALAYSIA,8.0,8.0,8.0,8.0,8.0
HONDA,KNYSNA,GRAÇA MACHEL,CAPE OF GOOD HOPE,SATRIX,8.0,8.0,8.0,8.0,8.0
HAIL,GREEN EGGS AND HAM,PALACE OF VERSAILLES,HILLSONG CHURCH,SLACK,8.0,8.0,8.0,8.0,8.0
WALL STREET CRASH,ITALY,VODACOM,GULF WAR,MADRID,8.0,8.0,8.0,8.0,8.0
CHRISTMAS EVE,LABOUR DAY,DALLAS,KHOI AND SAN,RAPPORT,8.0,8.0,8.0,8.0,8.0
THE OSCARS,CHEVRON ,SOVIET UNION,WEST AFRICA,SPACE RACE,8.0,8.0,8.0,8.0,8.0
VAPE,FIBONACCI,PATRICE MOTSEPE,NORTHERN LIGHTS,GEOMETRY,8.0,8.0,8.0,8.0,8.0
LISBON,QUACK!,AUTOMATIC,ARTIC,BERING STRAIT,8.0,8.0,8.0,8.0,8.0
DR SEBI,NORTH AMERICA,TELESCOPE,FATHER'S DAY,VIETNAM,8.0,8.0,8.0,8.0,8.0
SANLAM,COMMONWEALTH GAMES,DUSK,PANGEA,GBV,8.0,8.0,8.0,8.0,8.0
BISTRO,GRAND CANYON,CTRL-V,BERLIN,2-FACTOR AUTHENTICATION,8.0,8.0,8.0,8.0,8.0
POLAND,MEXICO CITY,GONE GIRL,HUMAN RIGHTS DAY ,GONE WITH THE WIND,8.0,8.0,8.0,8.0,8.0
APRIL FOOLS' DAY,SOUTH SUDAN,ALCHEMY,SADDAM HUSSEIN,IPHONE,8.0,8.0,8.0,8.0,8.0
WILDEBEEST,RED PANDA,THE THIRD REICH,COMIC CON,CHINESE NEW YEAR,8.0,8.0,8.0,8.0,8.0
THE RED SEA,OXIDATION,TOGO,TYMEBANK,NEW ZEALAND,8.0,8.0,8.0,8.0,8.0
NOTRE DAME,TO KILL A MOCKINGBIRD,EASTER MONDAY,STETHOSCOPE,SULPHATES,8.0,8.0,8.0,8.0,8.0
CHEETAH,ST. PATRICK'S DAY,ANTARCTICA,FRANKLIN D. ROOSEVELT,BREXIT,8.0,8.0,8.0,8.0,8.0
I HAVE A DREAM,DECIMALS,NEWTON'S SECOND LAW,SICILY,BALL IS IN YOUR COURT,8.0,8.0,8.0,8.0,8.0
WAKANDA,YAMAHA,UP THE CREEK,THAILAND,ISRAEL,8.0,8.0,8.0,8.0,8.0
CHANEL,NETHERLANDS,TRAFFIC LIGHT,TRANSKEI,COLOSSEUM,8.0,8.0,8.0,8.0,8.0
FREE STATE,THE INTERNET,TURTLE,FORBIDDEN CITY,JULY'S PEOPLE ,8.0,8.0,8.0,8.0,8.0
TELEGRAM,GUY FAWKES DAY,HELEN SUZMAN,PEGASUS,FACEBOOK,8.0,8.0,8.0,8.0,8.0
MARIKANA,DISCHEM,GALILEO GALILEI,EDUCATED,WORLD WAR II,8.0,8.0,8.0,8.0,8.0
BUSINESS DAY,TRAPPE VAN VERGELYKING,SUPERMAN,PRINCE,SAN SALVADOR,8.0,8.0,8.0,8.0,8.0
BLOWFISH,THANKSGIVING,HITCHHIKER'S GUIDE TO GALAXY,LAOS,POLITICS,8.0,8.0,8.0,8.0,8.0
AT&T,THABO MBEKI,DESALINATION,MACHU PICCHU,THE ALCHEMIST ,8.0,8.0,8.0,8.0,8.0
WELLINGTON,RACCOON,RHODES MUST FALL,SUEZ CANAL,LIGHTING CABLE,8.0,8.0,8.0,8.0,8.0
HERBALIFE,LIMPOPO,D-DAY,"HOOK, LINE, SINKER",ALPACA,8.0,8.0,8.0,8.0,8.0
SOUTH AFRICA,TELEVISION,IKIGAI,SAVANNA,CHICHEN ITZA,8.0,8.0,8.0,8.0,8.0
STEVE BIKO,RUSSIA,GOLDEN RATIO,SECRETARYBIRD,KARL MARX,8.0,8.0,8.0,8.0,8.0
SWEDEN,BREAKING THE ICE,LORD OF THE FLIES,STANDARD BANK,ORANIA,8.0,8.0,8.0,8.0,8.0
JAKARTA,UNITED STATES,STONEHENGE,CARNIVORE,DAVID AND GOLIATH,8.0,8.0,8.0,8.0,8.0
THE GARDEN OF EDEN,NEW YEAR’S DAY,MÖBIUS STRIP,GREAT BRITAIN,BOSTON,8.0,8.0,8.0,8.0,8.0
XENOPHOBIA,OPPIKOPPI,SEASHELLS,PIETERMARTIZBURG,VISA,8.0,8.0,8.0,8.0,8.0
EDINBURGH,WOOF,MRI SCAN,MIDRAND,JBL SPEAKER,8.0,8.0,8.0,8.0,8.0
NOKIA 3310,WORLD WIDE WEB,HARVEST FESTIVAL,MEMORIAL DAY,TUNISIA,8.0,8.0,8.0,8.0,8.0
LED,CODESA,JOHNSON & JOHNSON,SCORPIONS,LOUIS ARMSTRONG,8.0,8.0,8.0,8.0,8.0
PHILOSOPHY,GAME THEORY,FUNGUS,THE SUEZ CANAL,FW DE KLERK,8.0,8.0,8.0,8.0,8.0
CAMPS BAY,BLACK BEAUTY,DIARY OF A WIMPY KID,CHICAGO,E COLI,8.0,8.0,8.0,8.0,8.0
BETHLEHEM,MICROSOFT,PENTAGON,GREENPEACE,NARNIA,8.0,8.0,8.0,8.0,8.0
THE MIDDLE EAST,TURING MACHINE,EIFFEL TOWER,CHRIS BARNARD,OKTOBERFEST,8.0,8.0,8.0,8.0,8.0
HARVEY WEINSTEIN,OLIVER TWIST,GETTYSBURG ADDRESS,JACOB ZUMA,ADVENTURES OF HUCKLEBERRY FINN,8.0,8.0,8.0,8.0,8.0
FAULT IN OUR STARS,LITTLE PRINCE,HYDROGEN,AUDI,INDIA,8.0,8.0,8.0,8.0,8.0
TRANSVAAL,YOUTUBE,SILVERFISH,DA VINCI CODE,1984,8.0,8.0,8.0,8.0,8.0
BODMAS,CHRISTMAS DAY,JEAN-MICHEL BASQUIAT,BOER WAR,MOROCCO,8.0,8.0,8.0,8.0,8.0
SATELLITE,CLOCKWORK PRINCESS,PRETORIA,HAKUNA MUTATA,EQUILIBRIUM,8.0,8.0,8.0,8.0,8.0
ATHLONE,HALLE BERRY,DRIFTWOOD,SYDNEY OPERA HOUSE,STENOGRAPHY,8.0,8.0,8.0,8.0,8.0
ASTRONOMY,CAT,CHEERS,EGOLI,CAPE VERDE,8.0,8.0,8.0,8.0,8.0
NEW DELHI,ROBOTS,HYPOTHESIS,JAN SMUTS,SHENZHEN,8.0,8.0,8.0,8.0,8.0
FIFTY SHADES OF GREY,FOSSIL,AZKABAN,THE SHINING,SPANISH FLU,8.0,8.0,8.0,8.0,8.0
RIVONIA TRIAL,PLUTO,MOWBRAY SUBURBS,EMIRATES,HENRY FORD,8.0,8.0,8.0,8.0,8.0
MONACO,BECOMING,GREAT WALL OF CHINA,FREEDOM CHARTER,MEMOIRS OF A GEISHA,8.0,8.0,8.0,8.0,8.0
AGAPANTHUS,LORD OF THE RINGS,HIROSHIMA,CIRCUIT,WALES,7.0,7.0,7.0,7.0,7.0
ISAAC NEWTON,DAISIES,WILDERNESS,HOT SPRINGS,MEXICO,5.0,5.0,5.0,5.0,5.0
NAGASAKI,HARVARD,DUNE,GLOBAL WARMING,DSTV DECODER,5.0,5.0,5.0,5.0,5.0
WILLIAM SMITH,MINI,HADEDAS,WHIRLPOOL,TWO OCEANS MARATHON,5.0,5.0,5.0,5.0,5.0
